,visit_id,completed_process,group
2948,212964566_6096009108_344903,1,Control
2949,212988129_16577171459_571780,0,Control
2950,21301602_9432919514_919389,1,Control
2951,213053553_11799727424_111029,1,Control
2952,213109666_13186321951_390938,0,Control
2953,213145493_20076910578_202001,1,Control
2954,213223062_36502717807_243614,0,Control
2955,213269995_92667350335_765205,0,Control
2956,213287120_59204679057_567823,0,Control
2957,21329511_69712248478_423348,0,Control
2958,213335478_49823581861_22183,0,Control
2959,213342486_61664629726_462230,0,Control
2960,213360319_95282665336_285564,0,Control
2961,21336298_46154404959_755329,0,Control
2962,213365461_21693698068_762880,1,Control
2963,213392686_73332115555_696122,0,Control
2964,213422324_20329784605_526268,1,Control
2965,213452989_77994034786_283699,1,Control
2966,213457143_88553824371_913048,1,Control
2967,213459878_57415427643_458527,0,Control
2968,213470633_16103055606_290650,1,Control
2969,213478567_70901727804_17740,0,Control
2970,213487513_21540191848_907268,1,Control
2971,213597819_98293053398_868321,1,Control
2972,213624114_34438995561_890748,0,Control
2973,213637504_8023136377_404425,1,Control
2974,213639047_58815659080_469926,1,Control
2975,213642927_2944102313_42598,0,Control
2976,213650298_90657559991_18733,1,Control
2977,2136829_78668285075_403684,0,Control
2978,213764019_87300115185_944312,1,Control
2979,213898372_28361243098_164443,0,Control
2980,213915702_15632084153_262459,0,Control
2981,213922698_85880501107_945858,1,Control
2982,213962842_71405391358_293347,0,Control
2983,214054210_65228809051_197198,0,Control
2984,214056700_92941651467_948883,0,Control
2985,214191220_4282363851_687015,1,Control
2986,214323396_95384426792_98026,0,Control
2987,214338312_9087184460_728023,0,Control
2988,214418430_12050003335_978151,0,Control
2989,214486238_37771362275_737660,1,Control
2990,214534487_19146943674_280099,0,Control
2991,214565045_48462422087_142065,0,Control
2992,214568733_83158378212_469382,0,Control
2993,21457065_95026273565_415102,1,Control
2994,214609622_8810537553_114153,0,Control
2995,214653127_2154203003_412407,0,Control
2996,214656370_67524559776_744217,0,Control
2997,214724621_73051516759_381796,0,Control
2998,214769545_19047089109_263420,1,Control
2999,214855660_68218930453_590357,0,Control
3000,214884189_41696167114_532664,0,Control
3001,214943370_78694892674_453636,0,Control
3002,214968204_65033307310_540562,0,Control
3003,214975105_68036344324_13291,0,Control
3004,214978657_7866280259_917048,0,Control
3005,215140341_68355225999_163101,0,Control
3006,215150252_48341212547_249326,0,Control
3007,215178088_21216953699_994915,0,Control
3008,215260299_99682554925_223095,1,Control
3009,215275393_99079049707_376722,0,Control
3010,215343924_54121226566_85618,1,Control
3011,215360431_86434134488_562929,0,Control
3012,215443985_96724550618_60882,1,Control
3013,215472849_27086819964_67348,0,Control
3014,21548350_24417509107_310474,0,Control
3015,215534716_83426419143_443699,1,Control
3016,215540584_57319024150_109593,1,Control
3017,21554431_80090968462_355490,0,Control
3018,215546295_88663386807_840936,0,Control
3019,215566611_43221882942_899194,1,Control
3020,215570858_81808356868_145776,1,Control
3021,215590167_72652760218_298895,0,Control
3022,215601741_37938900121_778569,1,Control
3023,215810675_17864752269_555956,0,Control
3024,215821781_18844207198_823794,1,Control
3025,215863066_53762992182_915212,0,Control
3026,215866005_55386276672_702374,1,Control
3027,215954686_15642584694_426769,1,Control
3028,21605476_19709922419_106984,0,Control
3029,216077697_75091973241_569257,0,Control
3030,216162954_40155408648_194156,1,Control
3031,2161791_28468881169_196045,1,Control
3032,216183635_29347713464_461068,1,Control
3033,216204083_99433332425_255641,0,Control
3034,216207580_80026318265_659366,0,Control
3035,216229830_95255444025_483398,1,Control
3036,216239924_91476836079_634883,0,Control
3037,216297399_55914679744_970725,1,Control
3038,216301814_54909937218_642261,0,Control
3039,216304436_73861908492_191082,1,Control
3040,216343504_61632662672_459815,1,Control
3041,216347877_85125361810_810257,1,Control
3042,216354733_55993697492_849984,0,Control
3043,216367358_55024634523_791141,0,Control
3044,216416863_21476060383_941798,1,Control
3045,216420557_64704415785_181183,0,Control
3046,216456505_96485067540_320549,1,Control
3047,216499064_74773501108_459027,0,Control
3048,216507913_20311338500_955730,1,Control
3049,216557421_50893590094_144784,0,Control
3050,216600937_17848626236_53961,1,Control
3051,216751269_36095519347_465158,1,Control
3052,216780596_5724576691_399379,1,Control
3053,216827071_48060750336_514376,1,Control
3054,216832196_61307395757_45405,0,Control
3055,216838957_88593641801_586550,0,Control
3056,216895725_30032655247_29623,1,Control
3057,216904669_90763201126_782423,1,Control
3058,216910310_97758149569_156943,1,Control
3059,21697970_39881280460_178092,1,Control
3060,216981777_29408228933_993164,1,Control
3061,217021413_11738352534_293425,1,Control
3062,217047242_8786898660_758301,0,Control
3063,21706567_52881103507_287329,0,Control
3064,217095314_45683898212_274187,1,Control
3065,217098659_45847637981_617864,0,Control
3066,217155291_71940264973_512553,0,Control
3067,217202123_43688864005_379309,1,Control
3068,217236516_65724213156_549071,0,Control
3069,217275580_17084275525_610731,0,Control
3070,217279546_68989384525_924109,1,Control
3071,217330256_21124976060_257692,1,Control
3072,217348385_45373272237_404769,0,Control
3073,217419890_3827244970_894837,1,Control
3074,217490297_13517191268_739871,1,Control
3075,217497040_71827288476_968101,0,Control
3076,217500684_44593282638_225744,1,Control
3077,217521853_50998628524_536165,0,Control
3078,217529501_61939156435_826299,0,Control
3079,217617721_50986051594_542716,1,Control
3080,217699270_38108867053_160551,0,Control
3081,217699896_99977093151_239562,0,Control
3082,217706044_6434486412_292262,1,Control
3083,217768223_907623386_341876,0,Control
3084,217769801_21505390894_787328,1,Control
3085,217777925_79310497222_946972,0,Control
3086,217802371_47421252597_519774,0,Control
3087,217860004_36199218235_674193,1,Control
3088,217899785_97334595602_439008,1,Control
3089,217947734_38054902747_831022,0,Control
3090,217996955_21792935391_337827,1,Control
3091,218036542_24382512810_730803,0,Control
3092,218114143_54326150597_545257,1,Control
3093,218118027_56301158083_284118,0,Control
3094,218157951_88905010070_60184,0,Control
3095,21820058_56093643444_265097,1,Control
3096,218249341_19702677334_520510,1,Control
3097,218260604_1937202007_728566,0,Control
3098,218311257_62112042646_146440,0,Control
3099,218329938_24575032620_114423,0,Control
3100,218333747_32193657970_749660,1,Control
3101,218361905_48825579186_22962,0,Control
3102,218495106_56175170596_58412,1,Control
3103,218496278_62473425635_708677,1,Control
3104,218511684_6184323998_933271,0,Control
3105,218535927_15359199683_877033,0,Control
3106,218553551_42045032256_160864,0,Control
3107,2185588_27192028333_973108,0,Control
3108,21858521_64651852059_115341,0,Control
3109,218586396_68699674079_435071,1,Control
3110,218612084_39087666585_289095,0,Control
3111,218625774_81193238696_450389,0,Control
3112,218650123_2829601823_193706,0,Control
3113,218665044_78934737450_896817,0,Control
3114,218668138_87042941309_975231,1,Control
3115,218763123_48354920306_904127,1,Control
3116,218810986_76340339960_353299,0,Control
3117,218841454_5246229662_421985,0,Control
3118,218846867_34219194540_942612,0,Control
3119,218873796_30893809083_999769,0,Control
3120,218951756_90099083115_792279,1,Control
3121,218954339_50636367444_759140,0,Control
3122,218979770_56709644111_553967,1,Control
3123,218986806_42708705595_948961,1,Control
3124,218988651_5331437029_182036,1,Control
3125,219065818_31195931507_901837,1,Control
3126,219123679_28188939836_194904,1,Control
3127,219127133_34869065802_882560,0,Control
3128,21914893_19778980980_938936,1,Control
3129,219230507_82119630336_491150,1,Control
3130,21928334_42437644472_474123,1,Control
3131,21933231_12347854954_511916,1,Control
3132,219341766_58884728523_508093,0,Control
3133,219363893_5303123668_298871,1,Control
3134,219376178_90483065768_896440,1,Control
3135,219452817_49897162006_730296,0,Control
3136,219454047_90413775474_738614,1,Control
3137,21949268_79863879509_417896,1,Control
3138,219530969_19675867644_579888,0,Control
3139,219638868_5037177599_912015,1,Control
3140,21965620_43304133410_402456,1,Control
3141,219681902_11709562614_427254,1,Control
3142,219703242_45469040093_137772,1,Control
3143,219754695_91224348657_283102,1,Control
3144,21987991_26608835730_872515,0,Control
3145,219901525_98758446192_8790,1,Control
3146,219909699_40043472228_555507,0,Control
3147,219918135_2339347037_713956,1,Control
3148,2199288_71524782666_353070,0,Control
3149,220001550_97543740612_780432,0,Control
3150,220027992_31239813719_160314,1,Control
3151,220112782_93401315518_457943,1,Control
3152,220137081_68755921686_549367,1,Control
3153,220188226_65609660856_213802,1,Control
3154,220214255_44056956971_548199,0,Control
3155,220230566_32809570031_720609,1,Control
3156,220255775_87010816464_308543,1,Control
3157,220335491_22158422232_87209,0,Control
3158,220366656_98869859304_923915,1,Control
3159,220369202_41183979315_573703,1,Control
3160,220374529_39934947940_651445,1,Control
3161,220396484_87358128910_946095,0,Control
3162,220415264_77621474981_940573,0,Control
3163,220417474_51831765927_185312,1,Control
3164,220439085_52092675621_704768,1,Control
3165,220493816_88078770549_481104,0,Control
3166,220516058_29571233123_745134,1,Control
3167,220543846_70815875542_912650,1,Control
3168,220545910_80264065744_181204,1,Control
3169,220563070_8934320209_100751,1,Control
3170,220583561_90230895010_356027,1,Control
3171,220600022_64755254966_363762,1,Control
3172,220619516_62635048822_992598,1,Control
3173,220670863_98573904282_553622,0,Control
3174,220775503_99414995289_971724,0,Control
3175,220782727_66476266953_814294,1,Control
3176,220849695_45867197851_685228,0,Control
3177,220894587_77728576628_383073,1,Control
3178,220991903_31638955710_781636,1,Control
3179,221008453_4759684129_17992,0,Control
3180,221103662_27421061567_939713,1,Control
3181,221118190_92069780552_376545,1,Control
3182,221127247_26372066612_343657,0,Control
3183,221211139_75148633475_615524,1,Control
3184,221237460_43034797389_203754,0,Control
3185,221241679_39205703309_580487,1,Control
3186,221242128_36611008167_807755,0,Control
3187,221272098_99531229704_56360,1,Control
3188,22127636_55711474909_164769,0,Control
3189,221277974_69585206114_438774,0,Control
3190,221301433_74982415264_909961,0,Control
3191,221335967_38207836454_157151,1,Control
3192,221337472_51990778413_384742,1,Control
3193,221367739_79108514133_282838,0,Control
3194,221417184_27601608308_637877,0,Control
3195,221421600_88015104608_975118,1,Control
3196,221459701_96158120863_73970,1,Control
3197,221520559_18459385883_65119,1,Control
3198,221532619_91493128701_311699,1,Control
3199,22158252_63147022766_105502,0,Control
3200,221599563_56143652823_280033,0,Control
3201,221627667_33399081677_767141,1,Control
3202,221671849_67500383883_840875,1,Control
3203,22168246_13610340251_379752,0,Control
3204,221729038_50757138121_646192,1,Control
3205,221767682_55814408459_545641,0,Control
3206,221775166_99518688649_562121,0,Control
3207,221782353_36902259441_728362,1,Control
3208,22185908_41485647303_166468,0,Control
3209,221938851_85352504993_346545,0,Control
3210,221947382_1823406019_900751,0,Control
3211,221993700_23639879168_117725,1,Control
3212,222052005_86598589251_161935,1,Control
3213,222144627_52677176309_521163,1,Control
3214,222190221_24417564279_836760,0,Control
3215,222207539_61182300518_3155,0,Control
3216,222210985_66028153919_824399,0,Control
3217,222236837_84826561587_786254,0,Control
3218,2222404_42544037905_412065,1,Control
3219,222266429_75129261748_183425,1,Control
3220,222282271_86294007702_248375,1,Control
3221,222302500_14043904212_150277,1,Control
3222,222387332_60679493903_890581,0,Control
3223,222459846_51245086993_350046,1,Control
3224,222472348_72677731213_323612,1,Control
3225,222481004_30595535857_14061,1,Control
3226,222494845_4047710495_556054,1,Control
3227,22249631_25041107619_625889,1,Control
3228,22252606_18821957224_351351,0,Control
3229,222537680_80921225855_232462,0,Control
3230,222546930_35335635083_623390,1,Control
3231,222553755_44227732707_187124,0,Control
3232,222567907_91437993119_163672,0,Control
3233,222599231_97502466325_193264,1,Control
3234,222603254_19621269317_58015,1,Control
3235,222653209_61587850178_557903,0,Control
3236,222699258_14703592473_518121,0,Control
3237,222751927_3154811995_180890,0,Control
3238,222754354_23061674428_949952,0,Control
3239,222758864_84776750887_59307,0,Control
3240,222805400_43970026217_129469,1,Control
3241,22282979_94945310505_348261,0,Control
3242,222946617_53584297172_700296,1,Control
3243,222949544_176468511_971290,0,Control
3244,222962383_90973676092_223399,1,Control
3245,22298334_97505593078_820666,0,Control
3246,223001355_21894856459_765748,0,Control
3247,223051872_88956505980_391505,1,Control
3248,2231412_65232920886_743590,0,Control
3249,223154537_78429135646_108108,0,Control
3250,223200087_82578663966_151019,0,Control
3251,223240126_64614641032_208658,0,Control
3252,223265864_48778756322_482432,0,Control
3253,223292992_26627199570_530524,1,Control
3254,223297395_36250329195_832161,1,Control
3255,22330113_11191090931_620534,1,Control
3256,223305545_74550858792_448047,0,Control
3257,223426237_70003763554_86979,1,Control
3258,223446767_52342278055_913428,0,Control
3259,223536314_98113755563_996318,1,Control
3260,223556418_29035780950_705883,0,Control
3261,22357430_7105430660_657558,0,Control
3262,22365302_25108375219_580577,1,Control
3263,223748729_62433675292_175235,1,Control
3264,223749588_48566198883_941534,0,Control
3265,223770898_59292457312_911125,0,Control
3266,223810870_31774647961_65837,1,Control
3267,223827768_42432025713_215777,1,Control
3268,223884937_84744573892_450641,1,Control
3269,223893090_7949561923_672365,0,Control
3270,223959842_51972546044_237112,0,Control
3271,223981551_55188875026_626565,1,Control
3272,224025510_13963385895_751984,0,Control
3273,224045805_81581932419_726835,0,Control
3274,224053450_3996775247_124322,1,Control
3275,224085037_61000951989_32485,0,Control
3276,224172026_13298267832_753198,0,Control
3277,224201704_5121970082_940252,1,Control
3278,224226914_81003838286_421848,0,Control
3279,22424027_57431115240_97910,0,Control
