visit_id,client_id,Variation,task_time_seconds,task_time_minutes
638775477_63373242487_856447,7226172,Test,205.0,3.4166666666666665
638779903_44697592944_864067,5528242,Control,567.0,9.45
638838874_31795033323_715257,9140707,Test,196.0,3.2666666666666666
638855867_76257061059_34707,181125,Test,143.0,2.3833333333333333
638894740_19682446301_225979,9049428,Test,305.0,5.083333333333333
638899452_68999187317_348160,7413799,Test,138.0,2.3
638931098_38465783385_57144,6008219,Control,319.0,5.316666666666666
638968652_96193308134_82451,6584763,Control,309.0,5.15
638973085_41169942788_427126,4231989,Test,502.0,8.366666666666667
639009992_50007634284_997640,8899445,Control,492.0,8.2
639021578_47870472193_460134,4205704,Test,199.0,3.316666666666667
639045827_60655134254_718748,2084978,Control,1178.0,19.633333333333333
639060302_79787535275_168022,8734908,Test,631.0,10.516666666666667
639065707_31668518688_756398,4515989,Control,158.0,2.6333333333333333
639192973_98785590493_633709,4590615,Test,102.0,1.7
639216664_26643624002_515500,969981,Control,277.0,4.616666666666666
639270989_74852734978_56888,6355166,Control,130.0,2.1666666666666665
639307725_5651249740_172664,937877,Test,279.0,4.65
639334526_40942150370_686110,602792,Control,942.0,15.7
639343561_18539628355_388145,8864029,Test,144.0,2.4
639385238_11676603734_311012,6286632,Control,301.0,5.016666666666667
639467487_51739193346_326555,9076190,Control,236.0,3.933333333333333
63947516_45576234730_601922,7897592,Control,1058.0,17.633333333333333
639484376_57448434250_308804,207261,Test,527.0,8.783333333333333
639507091_20616338784_405909,5425553,Control,346.0,5.766666666666667
639578946_9184161023_654874,9537679,Control,251.0,4.183333333333334
639590997_51759429942_62472,9173661,Test,1297.0,21.616666666666667
639689376_42801346849_856154,563859,Control,145.0,2.4166666666666665
639722480_97422494053_5650,1557537,Control,246.0,4.1
639768218_99258791613_758321,2006775,Test,535.0,8.916666666666666
639776282_38400093179_718738,9151290,Control,164.0,2.7333333333333334
639786048_55690844580_709,1212878,Test,966.0,16.1
639787283_81036606315_896333,871652,Control,380.0,6.333333333333333
639790589_77510833060_463317,7779650,Test,105.0,1.75
639830947_44980677104_749681,7146910,Test,191.0,3.183333333333333
639861823_83125969431_470158,2803852,Control,460.0,7.666666666666667
639986811_7883273115_353073,4255823,Control,344.0,5.733333333333333
639997848_84220181778_648796,6773463,Test,288.0,4.8
640071227_92031570279_187659,1543625,Control,463.0,7.716666666666667
640119863_16664666744_334691,6217407,Test,1186.0,19.766666666666666
640158090_60911844780_628794,6609552,Control,729.0,12.15
640166824_63564389772_387069,8864420,Control,446.0,7.433333333333334
640175474_54084575494_474933,604915,Test,276.0,4.6
640247960_60057569958_485669,4526173,Test,91.0,1.5166666666666666
64024990_227807965_245646,5156136,Test,640.0,10.666666666666666
640251253_51764762996_786538,977939,Test,620.0,10.333333333333334
640255259_8027392156_861091,974323,Test,751.0,12.516666666666667
640274296_96520337587_229894,6040095,Control,148.0,2.466666666666667
640297222_23809459074_381370,1236236,Test,1000.0,16.666666666666668
640330821_25420978183_735412,4149505,Test,128.0,2.1333333333333333
640377278_2833082496_896021,6923205,Test,1670.0,27.833333333333332
640396057_64627616814_566590,2179845,Control,287.0,4.783333333333333
64042235_17276989336_52137,5324286,Test,276.0,4.6
640441542_62296225311_830643,5862154,Test,662.0,11.033333333333333
640461833_1917294482_45181,550099,Control,407.0,6.783333333333333
640474125_61218522320_209242,3876955,Control,388.0,6.466666666666667
640490020_13397942794_689897,4598472,Test,336.0,5.6
640530667_96870253941_339189,3678586,Test,640.0,10.666666666666666
640559600_53835768903_219049,4825488,Test,407.0,6.783333333333333
640560330_23181317412_102318,8690868,Control,218.0,3.6333333333333333
640562040_44391499105_506204,5686421,Test,166.0,2.7666666666666666
640590285_32337191767_425038,8329209,Test,157.0,2.6166666666666667
640635156_45436552825_897786,604096,Control,1313.0,21.883333333333333
640662439_66675290291_73929,3831672,Test,226.0,3.7666666666666666
640715834_58188291730_599499,7550463,Test,266.0,4.433333333333334
640723645_27450913316_247737,9395104,Test,1282.0,21.366666666666667
640822898_99409611576_421294,2894471,Test,264.0,4.4
640823921_93758352688_557538,3720267,Control,337.0,5.616666666666666
640825350_30261663725_21828,6609309,Test,382.0,6.366666666666666
640878693_24278996891_706417,9155946,Test,348.0,5.8
641076664_48366814022_205281,4927505,Control,133.0,2.216666666666667
641152281_66706513429_807956,5933869,Test,228.0,3.8
641185556_29097907955_405446,7867767,Control,110.0,1.8333333333333333
641189618_84714763902_228945,8438270,Control,1322.0,22.033333333333335
6412204_16989997234_939481,6406288,Test,87.0,1.45
641327966_40716522012_415597,5141093,Test,790.0,13.166666666666666
641374695_10410357582_410829,3460697,Control,216.0,3.6
64138882_12887521376_341202,9280874,Test,193.0,3.216666666666667
641427604_37082965182_927262,7654435,Test,352.0,5.866666666666666
641442798_24801828707_387185,6747770,Control,635.0,10.583333333333334
641525096_55703090714_959223,3449920,Control,925.0,15.416666666666666
64155430_68070379626_497198,5719127,Test,605.0,10.083333333333334
641607137_58394428245_615867,3213427,Control,176.0,2.933333333333333
641631125_30972172201_420651,6797402,Control,1216.0,20.266666666666666
641661875_54031257571_560626,4350594,Test,941.0,15.683333333333334
641730359_42141322781_431504,9642582,Test,65.0,1.0833333333333333
641756761_1931299646_334913,2647605,Test,316.0,5.266666666666667
641798284_92953489807_401138,1103830,Control,598.0,9.966666666666667
641814685_11371438950_786260,297788,Test,632.0,10.533333333333333
641951037_18406794985_87565,3906238,Test,840.0,14.0
642009272_16372177368_289581,6791809,Test,375.0,6.25
642009384_88163624356_759891,5699239,Test,189.0,3.15
642038526_65976764717_271052,3537871,Test,307.0,5.116666666666666
642101960_96160374445_14335,6828613,Test,129.0,2.15
642135728_97499969011_183801,4022403,Test,231.0,3.85
64224791_19252163906_373517,8786042,Control,335.0,5.583333333333333
642251632_46914555180_874513,6793099,Control,290.0,4.833333333333333
642264912_27136873468_578518,6046741,Test,118.0,1.9666666666666666
642477471_53207677209_533301,9488244,Control,114.0,1.9
642522640_46311919013_250642,2696301,Test,744.0,12.4
642525508_53759435549_276424,6944127,Control,418.0,6.966666666666667
642537302_51102357786_874693,5619094,Test,274.0,4.566666666666666
642542992_13978226154_153032,6429939,Test,317.0,5.283333333333333
642583400_48945314561_748376,8866819,Test,220.0,3.6666666666666665
642636958_86556534232_448587,127825,Test,374.0,6.233333333333333
642648459_8129335925_434329,574163,Test,262.0,4.366666666666666
642662620_58965462954_783733,5943882,Control,427.0,7.116666666666666
642691192_70916564107_539664,9176963,Test,102.0,1.7
642703182_46140239401_52876,8882046,Test,464.0,7.733333333333333
642732722_84708391393_585032,1079617,Test,558.0,9.3
642750805_80111871224_194829,1286989,Test,1346.0,22.433333333333334
642815961_36782888026_387233,7560600,Control,493.0,8.216666666666667
642853359_4654240328_987257,6553321,Control,191.0,3.183333333333333
642868887_91541583449_374020,9188646,Test,539.0,8.983333333333333
64289834_95503692745_722994,6511523,Control,711.0,11.85
642917274_2410883131_314279,4208202,Control,1026.0,17.1
642927004_98966366720_877561,6800982,Control,431.0,7.183333333333334
642941978_46459902107_452641,5609697,Test,1052.0,17.533333333333335
643023210_94998831358_198553,5700921,Test,2964.0,49.4
643066104_79853491128_796306,3244142,Test,80.0,1.3333333333333333
643105001_36132866646_662948,5445293,Test,180.0,3.0
643108841_7919694794_835275,1192815,Control,1438.0,23.966666666666665
64320295_86087550545_400743,3966046,Control,180.0,3.0
64320655_82028155636_324861,4943507,Control,500.0,8.333333333333334
643249542_40885436044_65537,2808156,Control,336.0,5.6
643252610_65985568106_532590,545273,Test,379.0,6.316666666666666
643265461_63906545975_916234,7481204,Control,360.0,6.0
643288602_85274854769_982631,2187978,Test,137.0,2.283333333333333
643291116_32993331199_193496,6655084,Control,208.0,3.466666666666667
643298091_42215651121_354680,9221804,Test,462.0,7.7
64329922_68807374264_809368,9094992,Test,1687.0,28.116666666666667
643419607_40444626221_585914,9744074,Control,451.0,7.516666666666667
6434370_24442494662_192182,7765134,Control,331.0,5.516666666666667
643474439_66666569616_830089,8947191,Control,589.0,9.816666666666666
64348799_60785274101_95361,4139086,Test,387.0,6.45
643518534_42581395790_329673,7809143,Test,403.0,6.716666666666667
643539473_78143699597_565038,577051,Control,498.0,8.3
6435534_46302282847_973279,45232,Test,594.0,9.9
643572618_2444985107_31635,5075723,Test,384.0,6.4
643624714_1012717236_717039,7875730,Control,193.0,3.216666666666667
643646897_34073316902_561814,6541346,Control,145.0,2.4166666666666665
643735407_59477612105_866578,1672165,Test,372.0,6.2
643769383_37608072455_794607,4456564,Test,215.0,3.5833333333333335
643782817_16689178926_598442,5314289,Control,742.0,12.366666666666667
6438271_64645046374_267009,7917674,Control,121.0,2.0166666666666666
643887617_53137109097_435668,7198788,Control,239.0,3.9833333333333334
643934455_72159408467_115428,330666,Control,386.0,6.433333333333334
643981724_86361862815_699180,5606455,Test,552.0,9.2
644132989_68534241470_788911,3281290,Test,225.0,3.75
644155486_52341344546_712804,8561583,Control,451.0,7.516666666666667
644158415_186779464_360123,4801845,Control,229.0,3.816666666666667
644159469_85072850710_557598,9947843,Test,826.0,13.766666666666667
64418771_26570432033_865364,6001708,Control,291.0,4.85
644194360_48500075563_386081,1473236,Test,178.0,2.966666666666667
644258857_87400141426_28957,878114,Control,350.0,5.833333333333333
644274791_76882627791_467604,8348798,Test,2028.0,33.8
644297582_30368687414_287729,7727044,Test,622.0,10.366666666666667
644348370_46071488174_925550,8782543,Test,2622.0,43.7
644354272_51513640531_780881,9289579,Control,105.0,1.75
644366452_91910330901_6960,4811460,Test,903.0,15.05
644373464_9246621507_259173,2457788,Test,208.0,3.466666666666667
644409048_85411488025_915700,2508516,Test,885.0,14.75
644421603_56858083703_677281,3508276,Test,383.0,6.383333333333334
644442324_33134500813_654498,7288041,Control,171.0,2.85
644443926_83735257412_190278,5012891,Test,647.0,10.783333333333333
644467850_74754530340_660471,8119258,Control,350.0,5.833333333333333
644486820_7525831890_40167,2209985,Test,887.0,14.783333333333333
64454428_60584327807_618498,2169990,Control,894.0,14.9
644604423_55155728232_183264,2624205,Control,586.0,9.766666666666667
644648858_23087534483_841617,1364907,Test,470.0,7.833333333333333
644655851_84661468793_9689,6448731,Test,465.0,7.75
644660005_27552052584_700814,771234,Control,305.0,5.083333333333333
644669859_60936012313_330858,7484562,Test,107.0,1.7833333333333334
644678371_57574207610_974105,8652495,Test,209.0,3.4833333333333334
644721888_53358955923_961706,1702249,Control,164.0,2.7333333333333334
644747683_97648243710_700579,8747629,Test,598.0,9.966666666666667
644855817_48955931254_333117,649865,Test,255.0,4.25
644863321_43947654813_938909,3932330,Test,136.0,2.2666666666666666
644896758_90216196472_75121,3672119,Control,241.0,4.016666666666667
644965670_50151571614_784635,9881287,Control,301.0,5.016666666666667
645021012_32380630217_835968,9740330,Control,208.0,3.466666666666667
645025753_14982043490_929631,7471029,Control,196.0,3.2666666666666666
645047305_23085918590_582192,36342,Test,228.0,3.8
645072501_11661307559_957624,8101389,Test,208.0,3.466666666666667
645076147_20534249171_376723,6891177,Control,444.0,7.4
645088360_15368263737_788574,5424595,Test,201.0,3.35
645153526_69214504891_581890,7047368,Test,151.0,2.5166666666666666
6452004_59308624349_905257,4585186,Test,229.0,3.816666666666667
645226541_28507379838_923639,205273,Test,165.0,2.75
64524171_30897881403_51439,16549,Control,384.0,6.4
64524429_85120659537_843953,5753660,Test,68.0,1.1333333333333333
645334399_7184047143_923562,9160341,Test,363.0,6.05
645412279_44339831915_81841,303136,Test,68.0,1.1333333333333333
64543361_70985652782_447495,182074,Test,166.0,2.7666666666666666
645455708_29655398483_836113,3704365,Test,303.0,5.05
645463015_61089722743_329886,4599448,Control,183.0,3.05
645515257_78037654216_59354,4785398,Control,1249.0,20.816666666666666
645575326_26858724421_587761,6672577,Test,443.0,7.383333333333334
645598233_6695335223_610512,6097580,Test,385.0,6.416666666666667
645635423_71108330017_768688,3752798,Control,482.0,8.033333333333333
645695082_30181683981_693491,9761728,Test,608.0,10.133333333333333
645705075_27061782775_956672,7997747,Control,542.0,9.033333333333333
645719614_39422128566_801460,4183269,Control,504.0,8.4
645725679_71491366004_899277,4506778,Control,581.0,9.683333333333334
645776927_36611316130_202366,5078416,Control,190.0,3.1666666666666665
64581518_89779827297_380306,9365607,Test,810.0,13.5
645819355_66638269773_177368,1647068,Control,1930.0,32.166666666666664
645912005_97633097602_693520,5045508,Test,257.0,4.283333333333333
645948692_85173923491_500876,5843450,Control,417.0,6.95
645954845_95997603056_353552,3548574,Test,312.0,5.2
646063685_43288171642_210980,3598548,Control,468.0,7.8
646073526_6799139488_530154,4365929,Control,122.0,2.033333333333333
646122182_78131375365_596767,8302067,Control,264.0,4.4
646123769_34410531094_425458,760905,Control,255.0,4.25
646126384_58891918583_644076,9811512,Control,150.0,2.5
64613241_66798597872_8432,634434,Test,186.0,3.1
646173772_94849335003_845128,6548321,Test,403.0,6.716666666666667
646209148_12848087817_491998,9424618,Control,279.0,4.65
646248152_95361439972_859098,5417651,Control,250.0,4.166666666666667
646297604_67466490423_6500,7203485,Control,149.0,2.4833333333333334
64642788_67689376422_27726,1939607,Test,244.0,4.066666666666666
646447495_53802771570_302040,5400276,Test,198.0,3.3
646475523_32977499251_658114,7023731,Test,107.0,1.7833333333333334
64650199_6179690170_872501,6213441,Test,166.0,2.7666666666666666
646522179_88312729627_438265,7944056,Test,311.0,5.183333333333334
646573786_29979345290_201440,9976206,Control,661.0,11.016666666666667
646574196_42799862634_534322,7036316,Test,476.0,7.933333333333334
646579461_47175121325_44842,2127474,Test,76.0,1.2666666666666666
646644108_38379684437_339437,2524845,Control,370.0,6.166666666666667
646650205_63122481693_459902,8360430,Control,664.0,11.066666666666666
646708117_32241714533_54264,5662925,Control,959.0,15.983333333333333
646797230_18634242612_873369,1273146,Test,162.0,2.7
646805916_61310252746_872708,6694109,Control,207.0,3.45
646821211_80500607705_457756,5265291,Control,228.0,3.8
646903967_36333491455_449724,753431,Test,101.0,1.6833333333333333
647029395_89270982338_287655,329631,Control,152.0,2.533333333333333
64715284_84718538318_311639,6571707,Control,534.0,8.9
647155365_20221142245_349363,8552123,Test,162.0,2.7
6471824_318721520_462237,7064137,Control,285.0,4.75
647191695_34889553505_946820,5475338,Test,140.0,2.3333333333333335
647196007_38546113030_477122,7306064,Test,125.0,2.0833333333333335
647294011_11702707532_20363,2349521,Test,242.0,4.033333333333333
647307392_37696241511_318010,838619,Test,137.0,2.283333333333333
647316793_52597637707_718318,452582,Test,265.0,4.416666666666667
647326843_35839935605_144513,6597999,Control,115.0,1.9166666666666667
647380007_19726301684_32874,5379193,Control,101.0,1.6833333333333333
647442366_42922242885_602051,1388717,Test,143.0,2.3833333333333333
647457040_50928973693_923320,1450289,Control,487.0,8.116666666666667
647548129_56868500965_131381,7972963,Test,917.0,15.283333333333333
647552139_48569565117_350431,41199,Test,661.0,11.016666666666667
